transaction_id,timestamp,transaction_type,product_id,quantity,performed_by,status,note
TX001169,2025-05-01T22:58:00,sale,P0087,2,cashier,success,order=ORD000697
TX001170,2025-05-02T00:17:00,sale,P0056,7,cashier,success,order=ORD000270
TX001171,2025-05-02T00:17:00,sale,P0079,3,cashier,success,order=ORD000270
TX001172,2025-05-02T00:17:00,sale,P0076,12,cashier,success,order=ORD000270
TX001173,2025-05-02T00:17:00,sale,P0089,12,cashier,success,order=ORD000270
TX001174,2025-05-02T02:19:00,sale,P0084,1,cashier,success,order=ORD000370
TX001175,2025-05-02T02:19:00,sale,P0007,4,cashier,success,order=ORD000370
TX001176,2025-05-02T02:19:00,sale,P0043,4,cashier,success,order=ORD000370
TX001177,2025-05-02T16:27:00,sale,P0059,4,cashier,success,order=ORD000897
TX001178,2025-05-02T18:25:00,sale,P0050,11,cashier,success,order=ORD000739
TX001179,2025-05-02T18:25:00,sale,P0043,13,cashier,success,order=ORD000739
TX001180,2025-05-02T18:25:00,sale,P0006,8,cashier,success,order=ORD000739
TX001181,2025-05-02T19:51:00,sale,P0061,1,cashier,success,order=ORD000124
TX001182,2025-05-02T19:51:00,sale,P0078,5,cashier,success,order=ORD000124
TX001183,2025-05-02T19:51:00,sale,P0038,5,cashier,success,order=ORD000124
TX001184,2025-05-02T22:31:00,sale,P0088,1,cashier,success,order=ORD000144
TX001185,2025-05-02T22:31:00,sale,P0084,5,cashier,success,order=ORD000144
TX001186,2025-05-02T22:31:00,sale,P0025,4,cashier,success,order=ORD000144
TX001187,2025-05-02T22:31:00,sale,P0005,5,cashier,success,order=ORD000144
TX001188,2025-05-02T22:31:00,sale,P0022,2,cashier,success,order=ORD000144
TX001189,2025-05-02T22:31:00,sale,P0078,3,cashier,success,order=ORD000144
TX001190,2025-05-02T22:31:00,sale,P0079,4,cashier,success,order=ORD000144
TX001191,2025-05-03T03:32:00,sale,P0085,4,cashier,success,order=ORD000307
TX001192,2025-05-03T03:32:00,sale,P0052,5,cashier,success,order=ORD000307
TX001193,2025-05-03T03:32:00,sale,P0059,3,cashier,success,order=ORD000307
TX001194,2025-05-03T18:39:00,sale,P0053,5,cashier,success,order=ORD000330
TX001195,2025-05-03T18:39:00,sale,P0064,1,cashier,success,order=ORD000330
TX001196,2025-05-03T18:39:00,sale,P0055,5,cashier,success,order=ORD000330
TX001197,2025-05-03T23:24:00,sale,P0048,1,cashier,success,order=ORD000324
TX001198,2025-05-04T19:13:00,sale,P0087,1,cashier,success,order=ORD000499
TX001199,2025-05-05T00:59:00,sale,P0028,13,cashier,success,order=ORD000618
TX001200,2025-05-05T00:59:00,sale,P0055,6,cashier,success,order=ORD000618
TX001201,2025-05-05T00:59:00,sale,P0048,13,cashier,success,order=ORD000618
TX001202,2025-05-05T01:09:00,sale,P0028,2,cashier,success,order=ORD000271
TX001203,2025-05-05T01:09:00,sale,P0054,2,cashier,success,order=ORD000271
TX001204,2025-05-05T01:53:00,sale,P0059,16,cashier,success,order=ORD000106
TX001205,2025-05-05T01:53:00,sale,P0048,18,cashier,success,order=ORD000106
TX001206,2025-05-05T01:53:00,sale,P0035,7,cashier,success,order=ORD000106
TX001207,2025-05-05T04:25:00,sale,P0019,1,cashier,success,order=ORD000827
TX001208,2025-05-05T04:25:00,sale,P0057,2,cashier,success,order=ORD000827
TX001209,2025-05-06T04:23:00,sale,P0036,3,cashier,success,order=ORD001035
TX001210,2025-05-06T04:23:00,sale,P0035,4,cashier,success,order=ORD001035
TX001211,2025-05-06T16:07:00,sale,P0044,17,cashier,success,order=ORD000508
TX001212,2025-05-06T21:20:00,sale,P0042,9,cashier,success,order=ORD001124
TX001213,2025-05-06T21:20:00,sale,P0005,12,cashier,success,order=ORD001124
TX001214,2025-05-06T21:20:00,sale,P0067,7,cashier,success,order=ORD001124
TX001215,2025-05-06T23:35:00,sale,P0060,28,cashier,success,order=ORD000100
TX001216,2025-05-06T23:35:00,sale,P0023,28,cashier,success,order=ORD000100
TX001217,2025-05-06T23:35:00,sale,P0076,10,cashier,success,order=ORD000100
TX001218,2025-05-06T23:46:00,sale,P0002,5,cashier,success,order=ORD000703
TX001219,2025-05-06T23:46:00,sale,P0011,5,cashier,success,order=ORD000703
TX001220,2025-05-06T23:46:00,sale,P0059,1,cashier,success,order=ORD000703
TX001221,2025-05-06T23:46:00,sale,P0079,4,cashier,success,order=ORD000703
TX001222,2025-05-06T23:46:00,sale,P0078,1,cashier,success,order=ORD000703
TX001223,2025-05-06T23:46:00,sale,P0007,5,cashier,success,order=ORD000703
TX001224,2025-05-06T23:46:00,sale,P0043,4,cashier,success,order=ORD000703
TX001225,2025-05-07T00:27:00,sale,P0049,6,cashier,success,order=ORD000432
TX001226,2025-05-07T00:27:00,sale,P0005,7,cashier,success,order=ORD000432
TX001227,2025-05-07T00:27:00,sale,P0076,10,cashier,success,order=ORD000432
TX001228,2025-05-07T00:27:00,sale,P0055,4,cashier,success,order=ORD000432
TX001229,2025-05-07T00:27:00,sale,P0058,6,cashier,success,order=ORD000432
TX001230,2025-05-07T20:21:00,sale,P0079,14,cashier,success,order=ORD001127
TX001231,2025-05-07T20:21:00,sale,P0026,17,cashier,success,order=ORD001127
TX001232,2025-05-07T20:21:00,sale,P0020,24,cashier,success,order=ORD001127
TX001233,2025-05-07T20:53:00,sale,P0087,2,cashier,success,order=ORD000674
TX001234,2025-05-07T20:53:00,sale,P0079,4,cashier,success,order=ORD000674
TX001235,2025-05-07T20:53:00,sale,P0067,2,cashier,success,order=ORD000674
TX001236,2025-05-07T20:53:00,sale,P0064,2,cashier,success,order=ORD000674
TX001237,2025-05-08T02:15:00,sale,P0076,2,cashier,success,order=ORD000152
TX001238,2025-05-08T02:15:00,sale,P0006,5,cashier,success,order=ORD000152
TX001239,2025-05-08T17:29:00,sale,P0073,4,cashier,success,order=ORD000147
TX001240,2025-05-08T17:29:00,sale,P0074,1,cashier,success,order=ORD000147
TX001241,2025-05-08T17:35:00,sale,P0055,23,cashier,success,order=ORD000007
TX001242,2025-05-08T17:35:00,sale,P0073,24,cashier,success,order=ORD000007
TX001243,2025-05-08T17:35:00,sale,P0074,28,cashier,success,order=ORD000007
TX001244,2025-05-08T17:35:00,sale,P0046,29,cashier,success,order=ORD000007
TX001245,2025-05-08T18:45:00,sale,P0090,2,cashier,success,order=ORD000899
TX001246,2025-05-08T22:08:00,sale,P0087,4,cashier,success,order=ORD001180
TX001247,2025-05-08T22:08:00,sale,P0086,4,cashier,success,order=ORD001180
TX001248,2025-05-08T22:08:00,sale,P0007,5,cashier,success,order=ORD001180
TX001249,2025-05-08T22:49:00,sale,P0022,2,cashier,success,order=ORD000247
TX001250,2025-05-08T22:49:00,sale,P0089,1,cashier,success,order=ORD000247
TX001251,2025-05-08T22:49:00,sale,P0086,1,cashier,success,order=ORD000247
TX001252,2025-05-08T22:49:00,sale,P0067,3,cashier,success,order=ORD000247
TX001253,2025-05-08T22:49:00,sale,P0064,1,cashier,success,order=ORD000247
TX001254,2025-05-08T22:49:00,sale,P0059,1,cashier,success,order=ORD000247
TX001255,2025-05-08T22:49:00,sale,P0019,4,cashier,success,order=ORD000247
TX001256,2025-05-09T00:54:00,sale,P0012,3,cashier,success,order=ORD000523
TX001257,2025-05-09T00:54:00,sale,P0027,5,cashier,success,order=ORD000523
TX001258,2025-05-09T00:54:00,sale,P0026,4,cashier,success,order=ORD000523
TX001259,2025-05-09T01:22:00,sale,P0010,5,cashier,success,order=ORD000231
TX001260,2025-05-09T04:43:00,sale,P0020,7,cashier,success,order=ORD000480
TX001261,2025-05-09T04:43:00,sale,P0079,9,cashier,success,order=ORD000480
TX001262,2025-05-09T04:43:00,sale,P0089,10,cashier,success,order=ORD000480
TX001263,2025-05-09T04:43:00,sale,P0017,30,cashier,success,order=ORD000480
TX001264,2025-05-09T16:05:00,sale,P0059,26,cashier,success,order=ORD000011
TX001265,2025-05-09T17:00:00,import,P0085,21,warehouse,success,restock
TX001266,2025-05-09T17:12:00,sale,P0043,9,cashier,success,order=ORD000210
TX001267,2025-05-09T17:12:00,sale,P0006,12,cashier,success,order=ORD000210
TX001268,2025-05-09T17:12:00,sale,P0012,11,cashier,success,order=ORD000210
TX001269,2025-05-09T17:12:00,sale,P0058,11,cashier,success,order=ORD000210
TX001270,2025-05-09T17:29:00,sale,P0076,30,cashier,success,order=ORD000927
TX001271,2025-05-09T17:29:00,sale,P0089,26,cashier,success,order=ORD000927
TX001272,2025-05-09T17:29:00,sale,P0035,22,cashier,success,order=ORD000927
TX001273,2025-05-09T17:29:00,sale,P0032,14,cashier,success,order=ORD000927
TX001274,2025-05-09T23:00:00,adjust,P0036,5,auditor,success,stocktake_shrinkage
TX001275,2025-05-10T03:28:00,sale,P0049,12,cashier,success,order=ORD000229
TX001276,2025-05-10T03:28:00,sale,P0070,12,cashier,success,order=ORD000229
TX001277,2025-05-10T03:28:00,sale,P0069,16,cashier,success,order=ORD000229
TX001278,2025-05-10T03:28:00,sale,P0041,5,cashier,success,order=ORD000229
TX001279,2025-05-10T03:28:00,sale,P0042,14,cashier,success,order=ORD000229
TX001280,2025-05-10T03:28:00,sale,P0052,26,cashier,success,order=ORD000229
TX001281,2025-05-10T03:28:00,sale,P0059,22,cashier,success,order=ORD000229
TX001282,2025-05-10T19:07:00,sale,P0074,1,cashier,success,order=ORD000209
TX001283,2025-05-10T21:17:00,sale,P0008,1,cashier,success,order=ORD000103
TX001284,2025-05-10T21:17:00,sale,P0088,1,cashier,success,order=ORD000103
TX001285,2025-05-10T21:17:00,sale,P0084,4,cashier,success,order=ORD000103
TX001286,2025-05-10T21:17:00,sale,P0022,4,cashier,success,order=ORD000103
TX001287,2025-05-11T16:44:00,sale,P0066,12,cashier,success,order=ORD000935
TX001288,2025-05-11T16:44:00,sale,P0012,7,cashier,success,order=ORD000935
TX001289,2025-05-11T16:44:00,sale,P0048,8,cashier,success,order=ORD000935
TX001290,2025-05-11T16:47:00,sale,P0008,1,cashier,success,order=ORD000090
TX001291,2025-05-11T20:24:00,sale,P0015,1,cashier,success,order=ORD000514
TX001292,2025-05-11T20:24:00,sale,P0016,3,cashier,success,order=ORD000514
TX001293,2025-05-11T20:24:00,sale,P0087,2,cashier,success,order=ORD000514
TX001294,2025-05-11T20:24:00,sale,P0059,5,cashier,success,order=ORD000514
TX001295,2025-05-12T00:42:00,sale,P0067,3,cashier,success,order=ORD000826
TX001296,2025-05-12T00:42:00,sale,P0073,1,cashier,success,order=ORD000826
TX001297,2025-05-12T00:42:00,sale,P0074,4,cashier,success,order=ORD000826
TX001298,2025-05-12T00:42:00,sale,P0029,2,cashier,success,order=ORD000826
TX001299,2025-05-12T00:42:00,sale,P0077,5,cashier,success,order=ORD000826
TX001300,2025-05-12T00:42:00,sale,P0083,1,cashier,success,order=ORD000826
TX001301,2025-05-13T01:20:00,sale,P0012,1,cashier,success,order=ORD000930
TX001302,2025-05-13T01:20:00,sale,P0066,5,cashier,success,order=ORD000930
TX001303,2025-05-13T01:20:00,sale,P0075,1,cashier,success,order=ORD000930
TX001304,2025-05-13T02:45:00,sale,P0036,2,cashier,success,order=ORD000775
TX001305,2025-05-13T02:45:00,sale,P0048,4,cashier,success,order=ORD000775
TX001306,2025-05-13T02:45:00,sale,P0026,5,cashier,success,order=ORD000775
TX001307,2025-05-13T02:45:00,sale,P0050,1,cashier,success,order=ORD000775
TX001308,2025-05-13T17:56:00,sale,P0015,4,cashier,success,order=ORD000999
TX001309,2025-05-13T17:56:00,sale,P0016,2,cashier,success,order=ORD000999
TX001310,2025-05-13T17:56:00,sale,P0043,1,cashier,success,order=ORD000999
TX001311,2025-05-13T17:56:00,sale,P0006,1,cashier,success,order=ORD000999
TX001312,2025-05-13T17:56:00,sale,P0012,5,cashier,success,order=ORD000999
TX001313,2025-05-13T18:42:00,sale,P0023,3,cashier,success,order=ORD000884
TX001314,2025-05-13T18:42:00,sale,P0015,5,cashier,success,order=ORD000884
TX001315,2025-05-13T18:42:00,sale,P0016,1,cashier,success,order=ORD000884
TX001316,2025-05-13T21:25:00,sale,P0085,1,cashier,success,order=ORD000298
TX001317,2025-05-13T23:19:00,sale,P0035,2,cashier,success,order=ORD001178
TX001318,2025-05-13T23:19:00,sale,P0048,3,cashier,success,order=ORD001178
TX001319,2025-05-14T03:28:00,sale,P0044,2,cashier,success,order=ORD000675
TX001320,2025-05-14T03:28:00,sale,P0052,5,cashier,success,order=ORD000675
TX001321,2025-05-14T03:28:00,sale,P0059,5,cashier,success,order=ORD000675
TX001322,2025-05-14T17:00:00,import,P0063,49,warehouse,success,restock
TX001323,2025-05-14T17:43:00,sale,P0029,3,cashier,success,order=ORD000970
TX001324,2025-05-14T17:43:00,sale,P0048,5,cashier,success,order=ORD000970
TX001325,2025-05-14T17:43:00,sale,P0030,5,cashier,success,order=ORD000970
TX001326,2025-05-14T20:39:00,sale,P0078,4,cashier,success,order=ORD000692
TX001327,2025-05-14T20:39:00,sale,P0079,2,cashier,success,order=ORD000692
TX001328,2025-05-14T20:39:00,sale,P0074,1,cashier,success,order=ORD000692
TX001329,2025-05-15T02:45:00,sale,P0058,1,cashier,success,order=ORD000172
TX001330,2025-05-15T02:45:00,sale,P0018,3,cashier,success,order=ORD000172
TX001331,2025-05-15T02:45:00,sale,P0019,4,cashier,success,order=ORD000172
TX001332,2025-05-15T02:45:00,sale,P0022,1,cashier,success,order=ORD000172
TX001333,2025-05-15T02:45:00,sale,P0006,5,cashier,success,order=ORD000172
TX001334,2025-05-15T02:45:00,sale,P0075,2,cashier,success,order=ORD000172
TX001335,2025-05-15T16:25:00,sale,P0059,10,cashier,success,order=ORD000955
TX001336,2025-05-15T16:25:00,sale,P0025,17,cashier,success,order=ORD000955
TX001337,2025-05-15T16:25:00,sale,P0088,22,cashier,success,order=ORD000955
TX001338,2025-05-15T16:25:00,sale,P0084,11,cashier,success,order=ORD000955
TX001339,2025-05-15T16:25:00,sale,P0040,10,cashier,success,order=ORD000955
TX001340,2025-05-16T17:10:00,sale,P0078,1,cashier,success,order=ORD000594
TX001341,2025-05-16T17:10:00,sale,P0088,3,cashier,success,order=ORD000594
TX001342,2025-05-16T17:10:00,sale,P0044,2,cashier,success,order=ORD000594
TX001343,2025-05-17T02:05:00,sale,P0016,5,cashier,success,order=ORD000008
TX001344,2025-05-17T21:19:00,sale,P0050,1,cashier,success,order=ORD000086
TX001345,2025-05-17T21:19:00,sale,P0024,2,cashier,success,order=ORD000086
TX001346,2025-05-17T22:07:00,sale,P0058,1,cashier,success,order=ORD000986
TX001347,2025-05-17T22:07:00,sale,P0067,3,cashier,success,order=ORD000986
TX001348,2025-05-17T22:34:00,sale,P0052,1,cashier,success,order=ORD000948
TX001349,2025-05-18T00:22:00,sale,P0015,5,cashier,success,order=ORD000849
TX001350,2025-05-18T00:22:00,sale,P0028,2,cashier,success,order=ORD000849
TX001351,2025-05-18T00:22:00,sale,P0019,5,cashier,success,order=ORD000849
TX001352,2025-05-18T04:59:00,sale,P0045,1,cashier,success,order=ORD001193
TX001353,2025-05-18T16:42:00,sale,P0032,4,cashier,success,order=ORD000968
TX001354,2025-05-18T16:42:00,sale,P0035,10,cashier,success,order=ORD000968
TX001355,2025-05-18T16:42:00,sale,P0055,7,cashier,success,order=ORD000968
TX001356,2025-05-18T16:42:00,sale,P0060,4,cashier,success,order=ORD000968
TX001357,2025-05-19T03:03:00,sale,P0009,4,cashier,success,order=ORD000894
TX001358,2025-05-19T04:02:00,sale,P0033,15,cashier,success,order=ORD000973
TX001359,2025-05-19T04:02:00,sale,P0006,11,cashier,success,order=ORD000973
TX001360,2025-05-19T17:04:00,sale,P0065,5,cashier,success,order=ORD000655
TX001361,2025-05-20T21:17:00,sale,P0009,5,cashier,success,order=ORD000314
TX001362,2025-05-20T21:17:00,sale,P0058,2,cashier,success,order=ORD000314
TX001363,2025-05-20T22:44:00,sale,P0076,4,cashier,success,order=ORD000773
TX001364,2025-05-20T22:44:00,sale,P0089,1,cashier,success,order=ORD000773
TX001365,2025-05-21T01:12:00,sale,P0059,7,cashier,success,order=ORD000907
TX001366,2025-05-21T01:12:00,sale,P0088,5,cashier,success,order=ORD000907
TX001367,2025-05-21T01:12:00,sale,P0032,9,cashier,success,order=ORD000907
TX001368,2025-05-21T01:12:00,sale,P0006,10,cashier,success,order=ORD000907
TX001369,2025-05-21T17:43:00,sale,P0045,8,cashier,success,order=ORD000439
TX001370,2025-05-21T17:43:00,sale,P0046,7,cashier,success,order=ORD000439
TX001371,2025-05-21T21:33:00,sale,P0019,5,cashier,success,order=ORD000285
TX001372,2025-05-21T22:05:00,sale,P0063,8,cashier,success,order=ORD000564
TX001373,2025-05-21T22:05:00,sale,P0047,6,cashier,success,order=ORD000564
TX001374,2025-05-23T00:10:00,sale,P0062,5,cashier,success,order=ORD000911
TX001375,2025-05-23T00:10:00,sale,P0049,5,cashier,success,order=ORD000911
TX001376,2025-05-23T00:10:00,sale,P0077,4,cashier,success,order=ORD000911
TX001377,2025-05-23T00:10:00,sale,P0019,3,cashier,success,order=ORD000911
TX001378,2025-05-23T01:07:00,sale,P0022,1,cashier,success,order=ORD000248
TX001379,2025-05-23T01:07:00,sale,P0088,4,cashier,success,order=ORD000248
TX001380,2025-05-23T01:16:00,sale,P0066,14,cashier,success,order=ORD000761
TX001381,2025-05-23T01:16:00,sale,P0063,26,cashier,success,order=ORD000761
TX001382,2025-05-23T01:16:00,sale,P0045,12,cashier,success,order=ORD000761
TX001383,2025-05-23T01:16:00,sale,P0087,21,cashier,success,order=ORD000761
TX001384,2025-05-23T20:31:00,sale,P0058,2,cashier,success,order=ORD001087
TX001385,2025-05-23T20:31:00,sale,P0066,2,cashier,success,order=ORD001087
TX001386,2025-05-23T20:31:00,sale,P0085,2,cashier,success,order=ORD001087
TX001387,2025-05-23T20:31:00,sale,P0078,2,cashier,success,order=ORD001087
TX001388,2025-05-23T20:31:00,sale,P0007,2,cashier,success,order=ORD001087
TX001389,2025-05-24T01:40:00,sale,P0076,1,cashier,success,order=ORD000283
TX001390,2025-05-24T01:40:00,sale,P0089,4,cashier,success,order=ORD000283
TX001391,2025-05-24T01:40:00,sale,P0015,3,cashier,success,order=ORD000283
TX001392,2025-05-24T01:56:00,sale,P0009,10,cashier,success,order=ORD000643
TX001393,2025-05-24T01:56:00,sale,P0026,13,cashier,success,order=ORD000643
TX001394,2025-05-24T01:56:00,sale,P0012,12,cashier,success,order=ORD000643
TX001395,2025-05-24T03:59:00,sale,P0040,5,cashier,success,order=ORD000127
TX001396,2025-05-24T03:59:00,sale,P0044,4,cashier,success,order=ORD000127
TX001397,2025-05-24T03:59:00,sale,P0052,3,cashier,success,order=ORD000127
TX001398,2025-05-24T03:59:00,sale,P0078,5,cashier,success,order=ORD000127
TX001399,2025-05-24T03:59:00,sale,P0079,4,cashier,success,order=ORD000127
TX001400,2025-05-24T22:48:00,sale,P0005,14,cashier,success,order=ORD001136
TX001401,2025-05-24T22:48:00,sale,P0081,13,cashier,success,order=ORD001136
TX001402,2025-05-24T23:11:00,sale,P0089,17,cashier,success,order=ORD000234
TX001403,2025-05-24T23:11:00,sale,P0076,30,cashier,success,order=ORD000234
TX001404,2025-05-25T21:49:00,sale,P0030,30,cashier,success,order=ORD000356
TX001405,2025-05-25T21:49:00,sale,P0084,21,cashier,success,order=ORD000356
TX001406,2025-05-25T22:10:00,sale,P0087,4,cashier,success,order=ORD000953
TX001407,2025-05-25T22:26:00,sale,P0059,28,cashier,success,order=ORD000048
TX001408,2025-05-25T22:26:00,sale,P0006,24,cashier,success,order=ORD000048
TX001409,2025-05-25T22:26:00,sale,P0029,23,cashier,success,order=ORD000048
TX001410,2025-05-26T16:50:00,sale,P0035,4,cashier,success,order=ORD000996
TX001411,2025-05-26T16:50:00,sale,P0047,8,cashier,success,order=ORD000996
TX001412,2025-05-26T18:53:00,sale,P0045,2,cashier,success,order=ORD000393
TX001413,2025-05-26T19:05:00,sale,P0028,5,cashier,success,order=ORD000417
TX001414,2025-05-26T19:05:00,sale,P0030,2,cashier,success,order=ORD000417
TX001415,2025-05-26T21:20:00,sale,P0043,25,cashier,success,order=ORD000237
TX001416,2025-05-26T21:20:00,sale,P0082,25,cashier,success,order=ORD000237
TX001417,2025-05-26T21:20:00,sale,P0035,17,cashier,success,order=ORD000237
TX001418,2025-05-27T16:15:00,sale,P0002,4,cashier,success,order=ORD001001
TX001419,2025-05-27T16:15:00,sale,P0011,3,cashier,success,order=ORD001001
TX001420,2025-05-27T20:34:00,sale,P0039,5,cashier,success,order=ORD000294
TX001421,2025-05-27T20:34:00,sale,P0012,1,cashier,success,order=ORD000294
TX001422,2025-05-27T23:00:00,adjust,P0023,4,auditor,success,stocktake_shrinkage
TX001423,2025-05-27T23:00:00,adjust,P0058,5,auditor,success,stocktake_shrinkage
TX001424,2025-05-27T23:00:00,adjust,P0070,3,auditor,success,stocktake_shrinkage
TX001425,2025-05-27T23:00:00,adjust,P0083,2,auditor,success,stocktake_shrinkage
TX001426,2025-05-28T00:56:00,sale,P0037,3,cashier,success,order=ORD000165
TX001427,2025-05-28T00:56:00,sale,P0035,5,cashier,success,order=ORD000165
TX001428,2025-05-28T04:42:00,sale,P0023,14,cashier,success,order=ORD000818
TX001429,2025-05-28T04:42:00,sale,P0055,28,cashier,success,order=ORD000818
TX001430,2025-05-28T04:42:00,sale,P0080,10,cashier,success,order=ORD000818
TX001431,2025-05-28T04:51:00,sale,P0074,2,cashier,success,order=ORD000024
TX001432,2025-05-28T18:41:00,sale,P0025,5,cashier,success,order=ORD001190
TX001433,2025-05-28T18:41:00,sale,P0086,4,cashier,success,order=ORD001190
TX001434,2025-05-28T20:15:00,sale,P0081,3,cashier,success,order=ORD000898
